element,wavelength,intensity,persistence,type
Chlorine,8375.94,500,1,
Chlorine,8428.254,80,1,
Chlorine,8467.341,11,0,
Chlorine,8550.438,11,0,
Chlorine,8575.24,100,1,
Chlorine,8585.97,400,1,
Chlorine,8686.26,20,0,
Chlorine,8912.921,11,0,
Chlorine,8948.063,15,0,
Chlorine,9038.982,10,0,
Chlorine,9045.433,12,0,
Chlorine,9073.166,10,0,
Chlorine,9121.146,40,0,
Chlorine,9191.731,15,0,
Chlorine,9288.856,20,0,
Chlorine,9452.098,20,0,
Chlorine,9592.222,20,0,
Chlorine,,8,0,
Chlorine,,14,0,
Neon,2007.009,80,0,Noble Gases
Neon,2025.560,80,0,Noble Gases
Neon,2085.466,150,0,Noble Gases
Neon,2096.106,200,0,Noble Gases
Neon,2096.248,120,0,Noble Gases
Neon,2562.123,80,0,Noble Gases
Neon,2567.121,90,0,Noble Gases
Neon,2623.107,80,0,Noble Gases
Neon,2629.885,80,0,Noble Gases
Neon,2636.069,90,0,Noble Gases
Neon,2638.289,80,0,Noble Gases
Neon,2644.097,80,0,Noble Gases
Neon,2762.921,80,0,Noble Gases
Neon,2792.019,90,0,Noble Gases
Neon,2794.221,80,0,Noble Gases
Neon,2809.485,100,0,Noble Gases
Neon,2906.592,80,0,Noble Gases
Neon,2906.816,80,0,Noble Gases
Neon,2910.061,90,0,Noble Gases
Neon,2910.408,90,0,Noble Gases
Neon,2911.138,80,0,Noble Gases
Neon,2915.122,80,0,Noble Gases
Neon,2925.618,80,0,Noble Gases
Neon,2932.103,80,0,Noble Gases
Neon,2940.653,80,0,Noble Gases
Neon,2946.044,90,0,Noble Gases
Neon,2955.725,150,0,Noble Gases
Neon,2963.236,150,0,Noble Gases
Neon,2967.184,150,0,Noble Gases
Neon,2972.997,100,0,Noble Gases
Neon,2974.7189,30,0,Noble Gases
Neon,2979.461,100,0,Noble Gases
Neon,2982.6696,30,0,Noble Gases
Neon,3001.668,150,0,Noble Gases
Neon,3017.311,120,0,Noble Gases
Neon,3027.016,300,1,Noble Gases
Neon,3028.864,300,1,Noble Gases
Neon,3030.787,100,0,Noble Gases
Neon,3034.461,120,0,Noble Gases
Neon,3035.923,100,0,Noble Gases
Neon,3037.720,100,0,Noble Gases
Neon,3039.586,100,0,Noble Gases
Neon,3044.088,100,0,Noble Gases
Neon,3045.556,100,0,Noble Gases
Neon,3047.556,120,0,Noble Gases
Neon,3054.345,100,0,Noble Gases
Neon,3054.677,100,0,Noble Gases
Neon,3057.3907,30,0,Noble Gases
Neon,3059.106,100,0,Noble Gases
Neon,3062.491,100,0,Noble Gases
Neon,3063.301,100,0,Noble Gases
Neon,3070.887,100,0,Noble Gases
Neon,3071.529,100,0,Noble Gases
Neon,3075.731,100,0,Noble Gases
Neon,3088.166,120,0,Noble Gases
Neon,3092.092,100,0,Noble Gases
Neon,3092.901,120,0,Noble Gases
Neon,3094.006,100,0,Noble Gases
Neon,3095.103,100,0,Noble Gases
Neon,3097.131,100,0,Noble Gases
Neon,3117.980,100,0,Noble Gases
Neon,3118.160,120,0,Noble Gases
Neon,3141.332,300,0,Noble Gases
Neon,3143.721,100,0,Noble Gases
Neon,3148.681,100,0,Noble Gases
Neon,3164.429,100,0,Noble Gases
Neon,3165.648,100,0,Noble Gases
Neon,3188.743,100,0,Noble Gases
Neon,3194.579,120,0,Noble Gases
Neon,3198.586,500,1,Noble Gases
Neon,3208.965,60,0,Noble Gases
Neon,3209.356,120,0,Noble Gases
Neon,3213.735,120,0,Noble Gases
Neon,3214.329,150,0,Noble Gases
Neon,3218.193,150,0,Noble Gases
Neon,3224.818,120,0,Noble Gases
Neon,3229.573,120,0,Noble Gases
Neon,3230.070,200,0,Noble Gases
Neon,3230.419,120,0,Noble Gases
Neon,3232.022,120,0,Noble Gases
Neon,3232.372,150,0,Noble Gases
Neon,3243.396,100,0,Noble Gases
Neon,3244.095,100,0,Noble Gases
Neon,3248.345,100,0,Noble Gases
Neon,3250.355,100,0,Noble Gases
Neon,3297.726,150,0,Noble Gases
Neon,3309.740,150,0,Noble Gases
Neon,3319.722,300,0,Noble Gases
Neon,3323.745,1000,1,Noble Gases
Neon,3327.153,150,0,Noble Gases
Neon,3329.158,100,0,Noble Gases
Neon,3334.836,200,0,Noble Gases
Neon,3344.395,150,0,Noble Gases
Neon,3345.453,300,0,Noble Gases
Neon,3345.829,150,0,Noble Gases
Neon,3355.016,200,0,Noble Gases
Neon,3357.820,120,0,Noble Gases
Neon,3360.597,200,0,Noble Gases
Neon,3362.161,120,0,Noble Gases
Neon,3362.707,100,0,Noble Gases
Neon,3367.218,120,0,Noble Gases
Neon,3369.8076,50,0,Noble Gases
Neon,3369.9072,70,0,Noble Gases
Neon,3371.799,100,0,Noble Gases
Neon,3378.216,500,1,Noble Gases
Neon,3388.417,150,0,Noble Gases
Neon,3388.945,120,0,Noble Gases
Neon,3392.798,300,0,Noble Gases
Neon,3404.822,100,0,Noble Gases
Neon,3406.947,120,0,Noble Gases
Neon,3413.148,100,0,Noble Gases
Neon,3416.914,120,0,Noble Gases
Neon,3417.688,120,0,Noble Gases
Neon,3417.9031,50,0,Noble Gases
Neon,3418.0055,5,0,Noble Gases
Neon,3428.687,120,0,Noble Gases
Neon,3447.7024,20,0,Noble Gases
Neon,3454.1944,10,0,Noble Gases
Neon,3456.610,100,0,Noble Gases
Neon,3459.321,100,0,Noble Gases
Neon,3460.5237,10,0,Noble Gases
Neon,3464.3382,10,0,Noble Gases
Neon,3466.5781,20,0,Noble Gases
Neon,3472.5706,50,0,Noble Gases
Neon,3479.519,150,0,Noble Gases
Neon,3480.718,200,0,Noble Gases
Neon,3481.933,200,0,Noble Gases
Neon,3498.0636,10,0,Noble Gases
Neon,3501.2159,20,0,Noble Gases
Neon,3515.1902,20,0,Noble Gases
Neon,3520.4711,100,1,Noble Gases
Neon,3542.847,120,0,Noble Gases
Neon,3557.805,120,0,Noble Gases
Neon,3561.198,100,0,Noble Gases
Neon,3568.502,250,0,Noble Gases
Neon,3574.181,100,0,Noble Gases
Neon,3574.612,200,0,Noble Gases
Neon,3593.5257,50,0,Noble Gases
Neon,3593.6389,30,0,Noble Gases
Neon,3600.1685,10,0,Noble Gases
Neon,3633.6640,10,0,Noble Gases
Neon,3643.927,150,0,Noble Gases
Neon,3664.073,200,0,Noble Gases
Neon,3682.2421,10,0,Noble Gases
Neon,3685.7352,10,0,Noble Gases
Neon,3694.213,200,0,Noble Gases
Neon,3701.2244,4,0,Noble Gases
Neon,3709.622,150,0,Noble Gases
Neon,3713.079,250,0,Noble Gases
Neon,3727.107,250,0,Noble Gases
Neon,3766.259,800,1,Noble Gases
Neon,3777.133,1000,1,Noble Gases
Neon,3818.427,100,0,Noble Gases
Neon,3829.749,120,0,Noble Gases
Neon,4219.745,150,0,Noble Gases
Neon,4233.850,100,0,Noble Gases
Neon,4250.649,120,0,Noble Gases
Neon,4369.862,120,0,Noble Gases
Neon,4379.400,70,0,Noble Gases
Neon,4379.550,150,0,Noble Gases
Neon,4385.059,100,0,Noble Gases
Neon,4391.991,200,0,Noble Gases
Neon,4397.990,150,0,Noble Gases
Neon,4409.299,150,0,Noble Gases
Neon,4413.215,100,0,Noble Gases
Neon,4421.389,100,0,Noble Gases
Neon,4428.516,100,0,Noble Gases
Neon,4428.634,100,0,Noble Gases
Neon,4430.904,150,0,Noble Gases
Neon,4430.942,150,0,Noble Gases
Neon,4457.049,120,0,Noble Gases
Neon,4522.720,100,0,Noble Gases
Neon,4537.7545,100,0,Noble Gases
Neon,4569.057,100,0,Noble Gases
Neon,4704.3949,150,0,Noble Gases
Neon,4708.8594,120,0,Noble Gases
Neon,4710.0650,100,0,Noble Gases
Neon,4712.0633,150,0,Noble Gases
Neon,4715.344,150,0,Noble Gases
Neon,4752.7320,50,0,Noble Gases
Neon,4788.9258,100,0,Noble Gases
Neon,4790.2195,50,0,Noble Gases
Neon,4827.338,100,0,Noble Gases
Neon,4884.9170,100,0,Noble Gases
Neon,5005.1587,50,0,Noble Gases
Neon,5037.7512,50,0,Noble Gases
Neon,5144.9384,50,0,Noble Gases
Neon,5330.7775,60,0,Noble Gases
Neon,5341.0938,100,0,Noble Gases
Neon,5343.2834,60,0,Noble Gases
Neon,5400.5618,200,1,Noble Gases
Neon,5562.7662,50,0,Noble Gases
Neon,5656.6588,50,0,Noble Gases
Neon,5719.2248,50,0,Noble Gases
Neon,5748.2985,50,0,Noble Gases
Neon,5764.4188,70,0,Noble Gases
Neon,5804.4496,50,0,Noble Gases
Neon,5820.1558,50,0,Noble Gases
Neon,5852.4879,200,1,Noble Gases
Neon,5872.8275,50,0,Noble Gases
Neon,5881.8952,100,0,Noble Gases
Neon,5902.4623,5,0,Noble Gases
Neon,5906.4294,5,0,Noble Gases
Neon,5944.8342,50,0,Noble Gases
Neon,5965.4710,50,0,Noble Gases
Neon,5974.6273,50,0,Noble Gases
Neon,5975.5340,60,0,Noble Gases
Neon,5987.9074,15,0,Noble Gases
Neon,6029.9969,100,1,Noble Gases
Neon,6074.3377,100,1,Noble Gases
Neon,6096.1631,30,0,Noble Gases
Neon,6128.4499,10,0,Noble Gases
Neon,6143.0626,100,1,Noble Gases
Neon,6163.5939,100,1,Noble Gases
Neon,6182.1460,15,0,Noble Gases
Neon,6217.2812,100,1,Noble Gases
Neon,6266.4950,100,1,Noble Gases
Neon,6304.7889,10,0,Noble Gases
Neon,6328.1646,30,0,Noble Gases
Neon,6334.4278,100,0,Noble Gases
Neon,6382.9917,100,1,Noble Gases
Neon,6402.248,200,1,Noble Gases
Neon,6506.5281,150,1,Noble Gases
Neon,6532.8822,10,0,Noble Gases
Neon,6598.9529,100,1,Noble Gases
Neon,6652.0927,15,0,Noble Gases
Neon,6678.2762,50,0,Noble Gases
Neon,6717.0430,7,0,Noble Gases
Neon,6929.4673,1000,1,Noble Gases
Neon,7024.0504,300,0,Noble Gases
Neon,7032.4131,800,1,Noble Gases
Neon,7051.2923,20,0,Noble Gases
Neon,7059.1074,100,0,Noble Gases
Neon,7173.9381,800,1,Noble Gases
Neon,7213.200,150,0,Noble Gases
Neon,7235.188,150,0,Noble Gases
Neon,7245.1666,800,1,Noble Gases
Neon,7343.945,150,0,Noble Gases
Neon,7472.4386,30,0,Noble Gases
Neon,7488.8712,300,0,Noble Gases
Neon,7492.102,100,0,Noble Gases
Neon,7522.818,150,0,Noble Gases
Neon,7535.7741,300,0,Noble Gases
Neon,7544.0443,130,0,Noble Gases
Neon,7724.6233,1,0,Noble Gases
Neon,7740.738,120,0,Noble Gases
Neon,7839.0529,2,0,Noble Gases
Neon,7926.201,120,0,Noble Gases
Neon,7927.1177,3,0,Noble Gases
Neon,7936.9961,13,0,Noble Gases
Neon,7943.1814,80,0,Noble Gases
Neon,8082.4580,60,0,Noble Gases
Neon,8084.345,100,0,Noble Gases
Neon,8118.5492,40,0,Noble Gases
Neon,8128.9108,12,0,Noble Gases
Neon,8136.4054,170,0,Noble Gases
Neon,8259.3790,30,0,Noble Gases
Neon,8264.807,100,0,Noble Gases
Neon,8266.0772,70,0,Noble Gases
Neon,8267.1162,10,0,Noble Gases
Neon,8300.3258,300,0,Noble Gases
Neon,8314.995,100,0,Noble Gases
Neon,8365.7466,50,0,Noble Gases
Neon,8372.106,100,0,Noble Gases
Neon,8377.6080,800,1,Noble Gases
Neon,8417.1606,30,0,Noble Gases
Neon,8418.4274,250,0,Noble Gases
Neon,8463.3575,40,0,Noble Gases
Neon,8484.4435,13,0,Noble Gases
Neon,8495.3598,700,0,Noble Gases
Neon,8544.6958,15,0,Noble Gases
Neon,8571.3524,30,0,Noble Gases
Neon,8591.2584,400,0,Noble Gases
Neon,8634.6470,350,0,Noble Gases
Neon,8647.0411,60,0,Noble Gases
Neon,8654.3831,600,1,Noble Gases
Neon,8655.5220,80,0,Noble Gases
Neon,8668.256,100,0,Noble Gases
Neon,8679.4925,130,0,Noble Gases
Neon,8681.9211,150,0,Noble Gases
Neon,8704.1116,30,0,Noble Gases
Neon,8771.6563,100,0,Noble Gases
Neon,8780.6226,600,1,Noble Gases
Neon,8783.7533,400,1,Noble Gases
Neon,8830.9072,6,0,Noble Gases
Neon,8853.8668,300,0,Noble Gases
Neon,8865.3063,20,0,Noble Gases
Neon,8865.7552,150,0,Noble Gases
Neon,8919.5006,60,0,Noble Gases
Neon,8988.5564,20,0,Noble Gases
Neon,9079.462,100,0,Noble Gases
Neon,9148.6716,120,0,Noble Gases
Neon,9201.7591,90,0,Noble Gases
Neon,9220.0601,60,0,Noble Gases
Neon,9221.5801,20,0,Noble Gases
Neon,9226.6903,20,0,Noble Gases
Neon,9275.5196,9,0,Noble Gases
Neon,9287.563,200,0,Noble Gases
Neon,9300.8527,80,0,Noble Gases
Neon,9310.5839,8,0,Noble Gases
Neon,9313.9726,30,0,Noble Gases
Neon,9326.5068,70,0,Noble Gases
Neon,9373.3078,15,0,Noble Gases
Neon,9425.3788,50,0,Noble Gases
Neon,9459.2095,30,0,Noble Gases
Neon,9486.6818,50,0,Noble Gases
Neon,9534.1629,60,0,Noble Gases
Neon,9547.4049,30,0,Noble Gases
Neon,9577.013,120,0,Noble Gases
Neon,9665.4197,180,0,Noble Gases
Neon,9808.860,100,0,Noble Gases
Neon,,4,0,Noble Gases
Neon,,80,0,Noble Gases
Neon,,60,0,Noble Gases
Neon,,90,0,Noble Gases
Neon,,300,1,Noble Gases
Neon,,500,1,Noble Gases
Neon,,150,1,Noble Gases
Neon,,90,1,Noble Gases
Neon,,300,1,Noble Gases
Neon,,150,1,Noble Gases
Neon,,90,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,130,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,150,1,Noble Gases
Neon,,130,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,70,1,Noble Gases
Neon,,200,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,60,1,Noble Gases
Neon,,80,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,50,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,9,1,Noble Gases
Neon,,15,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,140,1,Noble Gases
Neon,,100,1,Noble Gases
Neon,,70,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,60,1,Noble Gases
Neon,,90,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,60,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,70,1,Noble Gases
Neon,,100,1,Noble Gases
Neon,,16,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,80,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,25,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,50,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,170,1,Noble Gases
Neon,,12,1,Noble Gases
Neon,,60,1,Noble Gases
Neon,,110,1,Noble Gases
Neon,,50,1,Noble Gases
Neon,,60,1,Noble Gases
Neon,,11,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,70,1,Noble Gases
Neon,,40,1,Noble Gases
Neon,,20,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,17,1,Noble Gases
Neon,,30,1,Noble Gases
Neon,,13,1,Noble Gases
Neon,,50,1,Noble Gases
Neon,,6,1,Noble Gases
Neon,,6,1,Noble Gases
Neon,,8,1,Noble Gases
Neon,,17,1,Noble Gases
Neon,,5,1,Noble Gases
Neon,,4,1,Noble Gases
Neon,,12,1,Noble Gases
Neon,,4,1,Noble Gases
Neon,,6,1,Noble Gases
Neon,,8,1,Noble Gases
Neon,2007.009,80,0,Noble Gases
Neon,2025.560,80,0,Noble Gases
Neon,2085.466,150,0,Noble Gases
Neon,2096.106,200,0,Noble Gases
Neon,2096.248,120,0,Noble Gases
Neon,2562.123,80,0,Noble Gases
Neon,2567.121,90,0,Noble Gases
Neon,2623.107,80,0,Noble Gases
Neon,2629.885,80,0,Noble Gases
Neon,2636.069,90,0,Noble Gases
Neon,2638.289,80,0,Noble Gases
Neon,2644.097,80,0,Noble Gases
Neon,2762.921,80,0,Noble Gases
Neon,2792.019,90,0,Noble Gases
Neon,2794.221,80,0,Noble Gases
Neon,2809.485,100,0,Noble Gases
Neon,2906.592,80,0,Noble Gases
Neon,2906.816,80,0,Noble Gases
Neon,2910.061,90,0,Noble Gases
Neon,2910.408,90,0,Noble Gases
Neon,2911.138,80,0,Noble Gases
Neon,2915.122,80,0,Noble Gases
Neon,2925.618,80,0,Noble Gases
Neon,2932.103,80,0,Noble Gases
Neon,2940.653,80,0,Noble Gases
Neon,2946.044,90,0,Noble Gases
Neon,2955.725,150,0,Noble Gases
Neon,2963.236,150,0,Noble Gases
Neon,2967.184,150,0,Noble Gases
Neon,2972.997,100,0,Noble Gases
Neon,2974.7189,30,0,Noble Gases
Neon,2979.461,100,0,Noble Gases
Neon,2982.6696,30,0,Noble Gases
Neon,3001.668,150,0,Noble Gases
Neon,3017.311,120,0,Noble Gases
Neon,3027.016,300,1,Noble Gases
Neon,3028.864,300,1,Noble Gases
Neon,3030.787,100,0,Noble Gases
Neon,3034.461,120,0,Noble Gases
Neon,3035.923,100,0,Noble Gases
Neon,3037.720,100,0,Noble Gases
Neon,3039.586,100,0,Noble Gases
Neon,3044.088,100,0,Noble Gases
Neon,3045.556,100,0,Noble Gases
Neon,3047.556,120,0,Noble Gases
Neon,3054.345,100,0,Noble Gases
Neon,3054.677,100,0,Noble Gases
Neon,3057.3907,30,0,Noble Gases
Neon,3059.106,100,0,Noble Gases
Neon,3062.491,100,0,Noble Gases
Neon,3063.301,100,0,Noble Gases
Neon,3070.887,100,0,Noble Gases
Neon,3071.529,100,0,Noble Gases
Neon,3075.731,100,0,Noble Gases
Neon,3088.166,120,0,Noble Gases
Neon,3092.092,100,0,Noble Gases
Neon,3092.901,120,0,Noble Gases
Neon,3094.006,100,0,Noble Gases
Neon,3095.103,100,0,Noble Gases
Neon,3097.131,100,0,Noble Gases
Neon,3117.980,100,0,Noble Gases
Neon,3118.160,120,0,Noble Gases
Neon,3141.332,300,0,Noble Gases
Neon,3143.721,100,0,Noble Gases
Neon,3148.681,100,0,Noble Gases
Neon,3164.429,100,0,Noble Gases
Neon,3165.648,100,0,Noble Gases
Neon,3188.743,100,0,Noble Gases
Neon,3194.579,120,0,Noble Gases
Neon,3198.586,500,1,Noble Gases
Neon,3208.965,60,0,Noble Gases
Neon,3209.356,120,0,Noble Gases
Neon,3213.735,120,0,Noble Gases
Neon,3214.329,150,0,Noble Gases
Neon,3218.193,150,0,Noble Gases
Neon,3224.818,120,0,Noble Gases
Neon,3229.573,120,0,Noble Gases
Neon,3230.070,200,0,Noble Gases
Neon,3230.419,120,0,Noble Gases
Neon,3232.022,120,0,Noble Gases
Neon,3232.372,150,0,Noble Gases
Neon,3243.396,100,0,Noble Gases
Neon,3244.095,100,0,Noble Gases
Neon,3248.345,100,0,Noble Gases
Neon,3250.355,100,0,Noble Gases
Neon,3297.726,150,0,Noble Gases
Neon,3309.740,150,0,Noble Gases
Neon,3319.722,300,0,Noble Gases
Neon,3323.745,1000,1,Noble Gases
Neon,3327.153,150,0,Noble Gases
Neon,3329.158,100,0,Noble Gases
Neon,3334.836,200,0,Noble Gases
Neon,3344.395,150,0,Noble Gases
Neon,3345.453,300,0,Noble Gases
Neon,3345.829,150,0,Noble Gases
Neon,3355.016,200,0,Noble Gases
Neon,3357.820,120,0,Noble Gases
Neon,3360.597,200,0,Noble Gases
Neon,3362.161,120,0,Noble Gases
Neon,3362.707,100,0,Noble Gases
Neon,3367.218,120,0,Noble Gases
Neon,3369.8076,50,0,Noble Gases
Neon,3369.9072,70,0,Noble Gases
Neon,3371.799,100,0,Noble Gases
Neon,3378.216,500,1,Noble Gases
Neon,3388.417,150,0,Noble Gases
Neon,3388.945,120,0,Noble Gases
Neon,3392.798,300,0,Noble Gases
Neon,3404.822,100,0,Noble Gases
Neon,3406.947,120,0,Noble Gases
Neon,3413.148,100,0,Noble Gases
Neon,3416.914,120,0,Noble Gases
Neon,3417.688,120,0,Noble Gases
Neon,3417.9031,50,0,Noble Gases
Neon,3418.0055,5,0,Noble Gases
Neon,3428.687,120,0,Noble Gases
Neon,3447.7024,20,0,Noble Gases
Neon,3454.1944,10,0,Noble Gases
Neon,3456.610,100,0,Noble Gases
Neon,3459.321,100,0,Noble Gases
Neon,3460.5237,10,0,Noble Gases
Neon,3464.3382,10,0,Noble Gases
Neon,3466.5781,20,0,Noble Gases
Neon,3472.5706,50,0,Noble Gases
Neon,3479.519,150,0,Noble Gases
Neon,3480.718,200,0,Noble Gases
Neon,3481.933,200,0,Noble Gases
Neon,3498.0636,10,0,Noble Gases
Neon,3501.2159,20,0,Noble Gases
Neon,3515.1902,20,0,Noble Gases
Neon,3520.4711,100,1,Noble Gases
Neon,3542.847,120,0,Noble Gases
Neon,3557.805,120,0,Noble Gases
Neon,3561.198,100,0,Noble Gases
Neon,3568.502,250,0,Noble Gases
Neon,3574.181,100,0,Noble Gases
Neon,3574.612,200,0,Noble Gases
Neon,3593.5257,50,0,Noble Gases
Neon,3593.6389,30,0,Noble Gases
Neon,3600.1685,10,0,Noble Gases
Neon,3633.6640,10,0,Noble Gases
Neon,3643.927,150,0,Noble Gases
Neon,3664.073,200,0,Noble Gases
Neon,3682.2421,10,0,Noble Gases
Neon,3685.7352,10,0,Noble Gases
Neon,3694.213,200,0,Noble Gases
Neon,3701.2244,4,0,Noble Gases
Neon,3709.622,150,0,Noble Gases
Neon,3713.079,250,0,Noble Gases
Neon,3727.107,250,0,Noble Gases
Neon,3766.259,800,1,Noble Gases
Neon,3777.133,1000,1,Noble Gases
Neon,3818.427,100,0,Noble Gases
Neon,3829.749,120,0,Noble Gases
Neon,4219.745,150,0,Noble Gases
Neon,4233.850,100,0,Noble Gases
Neon,4250.649,120,0,Noble Gases
Neon,4369.862,120,0,Noble Gases
Neon,4379.400,70,0,Noble Gases
Neon,4379.550,150,0,Noble Gases
Neon,4385.059,100,0,Noble Gases
Neon,4391.991,200,0,Noble Gases
Neon,4397.990,150,0,Noble Gases
Neon,4409.299,150,0,Noble Gases
Neon,4413.215,100,0,Noble Gases
Neon,4421.389,100,0,Noble Gases
Neon,4428.516,100,0,Noble Gases
Neon,4428.634,100,0,Noble Gases
Neon,4430.904,150,0,Noble Gases
Neon,4430.942,150,0,Noble Gases
Neon,4457.049,120,0,Noble Gases
Neon,4522.720,100,0,Noble Gases
Neon,4537.7545,100,0,Noble Gases
Neon,4569.057,100,0,Noble Gases
Neon,4704.3949,150,0,Noble Gases
Neon,4708.8594,120,0,Noble Gases
Neon,4710.0650,100,0,Noble Gases
Neon,4712.0633,150,0,Noble Gases
Neon,4715.344,150,0,Noble Gases
Neon,4752.7320,50,0,Noble Gases
Neon,4788.9258,100,0,Noble Gases
Neon,4790.2195,50,0,Noble Gases
Neon,4827.338,100,0,Noble Gases
Neon,4884.9170,100,0,Noble Gases
Neon,5005.1587,50,0,Noble Gases
Neon,5037.7512,50,0,Noble Gases
Neon,5144.9384,50,0,Noble Gases
Neon,5330.7775,60,0,Noble Gases
Neon,5341.0938,100,0,Noble Gases
Neon,5343.2834,60,0,Noble Gases
Neon,5400.5618,200,1,Noble Gases
Neon,5562.7662,50,0,Noble Gases
Neon,5656.6588,50,0,Noble Gases
Neon,5719.2248,50,0,Noble Gases
Neon,5748.2985,50,0,Noble Gases
Neon,5764.4188,70,0,Noble Gases
Neon,5804.4496,50,0,Noble Gases
Neon,5820.1558,50,0,Noble Gases
Neon,5852.4879,200,1,Noble Gases
Neon,5872.8275,50,0,Noble Gases
Neon,5881.8952,100,0,Noble Gases
Neon,5902.4623,5,0,Noble Gases
Neon,5906.4294,5,0,Noble Gases
Neon,5944.8342,50,0,Noble Gases
Neon,5965.4710,50,0,Noble Gases
Neon,5974.6273,50,0,Noble Gases
Neon,5975.5340,60,0,Noble Gases
Neon,5987.9074,15,0,Noble Gases
Neon,6029.9969,100,1,Noble Gases
Neon,6074.3377,100,1,Noble Gases
Neon,6096.1631,30,0,Noble Gases
Neon,6128.4499,10,0,Noble Gases
Neon,6143.0626,100,1,Noble Gases
Neon,6163.5939,100,1,Noble Gases
Neon,6182.1460,15,0,Noble Gases
Neon,6217.2812,100,1,Noble Gases
Neon,6266.4950,100,1,Noble Gases
Neon,6304.7889,10,0,Noble Gases
Neon,6328.1646,30,0,Noble Gases
Neon,6334.4278,100,0,Noble Gases
Neon,6382.9917,100,1,Noble Gases
Neon,6402.248,200,1,Noble Gases
Neon,6506.5281,150,1,Noble Gases
Neon,6532.8822,10,0,Noble Gases
Neon,6598.9529,100,1,Noble Gases
Neon,6652.0927,15,0,Noble Gases
Neon,6678.2762,50,0,Noble Gases
Neon,6717.0430,7,0,Noble Gases
Neon,6929.4673,1000,1,Noble Gases
Neon,7024.0504,300,0,Noble Gases
Neon,7032.4131,800,1,Noble Gases
Neon,7051.2923,20,0,Noble Gases
Neon,7059.1074,100,0,Noble Gases
Neon,7173.9381,800,1,Noble Gases
Neon,7213.200,150,0,Noble Gases
Neon,7235.188,150,0,Noble Gases
Neon,7245.1666,800,1,Noble Gases
Neon,7343.945,150,0,Noble Gases
Neon,7472.4386,30,0,Noble Gases
Neon,7488.8712,300,0,Noble Gases
Neon,7492.102,100,0,Noble Gases
Neon,7522.818,150,0,Noble Gases
Neon,7535.7741,300,0,Noble Gases
Neon,7544.0443,130,0,Noble Gases
Neon,7724.6233,1,0,Noble Gases
Neon,7740.738,120,0,Noble Gases
Neon,7839.0529,2,0,Noble Gases
Neon,7926.201,120,0,Noble Gases
Neon,7927.1177,3,0,Noble Gases
Neon,7936.9961,13,0,Noble Gases
Neon,7943.1814,80,0,Noble Gases
Neon,8082.4580,60,0,Noble Gases
Neon,8084.345,100,0,Noble Gases
Neon,8118.5492,40,0,Noble Gases
Neon,8128.9108,12,0,Noble Gases
Neon,8136.4054,170,0,Noble Gases
Neon,8259.3790,30,0,Noble Gases
Neon,8264.807,100,0,Noble Gases
Neon,8266.0772,70,0,Noble Gases
Neon,8267.1162,10,0,Noble Gases
Neon,8300.3258,300,0,Noble Gases
Neon,8314.995,100,0,Noble Gases
Neon,8365.7466,50,0,Noble Gases
Neon,8372.106,100,0,Noble Gases
Neon,8377.6080,800,1,Noble Gases
Neon,8417.1606,30,0,Noble Gases
Neon,8418.4274,250,0,Noble Gases
Neon,8463.3575,40,0,Noble Gases
Neon,8484.4435,13,0,Noble Gases
Neon,8495.3598,700,0,Noble Gases
Neon,8544.6958,15,0,Noble Gases
Neon,8571.3524,30,0,Noble Gases
Neon,8591.2584,400,0,Noble Gases
Neon,8634.6470,350,0,Noble Gases
Neon,8647.0411,60,0,Noble Gases
Neon,8654.3831,600,1,Noble Gases
Neon,8655.5220,80,0,Noble Gases
Neon,8668.256,100,0,Noble Gases
Neon,8679.4925,130,0,Noble Gases
Neon,8681.9211,150,0,Noble Gases
Neon,8704.1116,30,0,Noble Gases
Neon,8771.6563,100,0,Noble Gases
Neon,8780.6226,600,1,Noble Gases
Neon,8783.7533,400,1,Noble Gases
Neon,8830.9072,6,0,Noble Gases
Neon,8853.8668,300,0,Noble Gases
Neon,8865.3063,20,0,Noble Gases
Neon,8865.7552,150,0,Noble Gases
Neon,8919.5006,60,0,Noble Gases
Neon,8988.5564,20,0,Noble Gases
Neon,9079.462,100,0,Noble Gases
Neon,9148.6716,120,0,Noble Gases
Neon,9201.7591,90,0,Noble Gases
Neon,9220.0601,60,0,Noble Gases
